,is_fraud
1142707,1
762598,1
630152,1
26744,0
1065684,1
322717,0
179578,1
168894,0
76701,1
999363,1
52159,0
677329,0
771299,1
576971,0
27987,0
230897,0
565772,1
325967,1
151759,1
150831,1
824093,0
199076,1
447923,0
285433,1
1113617,1
336538,1
957480,1
514118,0
896383,1
105795,0
1108673,0
654175,1
1131403,1
427599,0
1127178,0
1233348,1
211259,0
1160454,1
921393,1
431320,0
201263,0
368345,1
87275,1
279522,1
163624,0
1142963,0
305945,0
118271,1
1278714,1
1073630,0
121974,0
292004,0
1231979,1
478607,1
1130558,0
1043680,0
1011257,1
292798,0
376359,1
703533,0
135673,0
82772,0
214610,1
864263,1
1024877,1
184748,1
1022686,0
991001,1
735202,0
1025135,1
1286607,1
1170890,1
236998,0
240837,0
178388,1
45888,1
189240,1
342830,0
773728,0
110385,0
233460,1
917354,0
57309,1
686334,1
955365,1
757176,1
1244133,0
744930,1
394558,0
741583,0
676490,0
503845,0
439357,1
329706,0
1011410,1
465924,0
863838,0
518658,0
826605,0
1100596,0
858859,1
694895,0
19864,1
269980,0
242194,1
245532,0
757318,1
1290509,1
26372,1
859089,0
610433,0
678502,0
1230707,1
463080,0
1142126,0
514831,1
64702,1
405559,1
217299,0
141485,0
1293440,0
199213,0
1166233,0
521651,0
1198968,0
1052588,0
589381,0
1057801,0
930052,1
236700,1
1290313,1
520454,0
128370,0
121552,1
265118,0
215109,1
39636,0
715082,1
170777,0
363096,1
1071143,0
384609,0
629440,1
1168839,1
1263428,0
427043,0
921710,1
457209,0
170197,0
282578,0
85670,1
514144,0
424407,0
663168,0
863751,0
1178439,1
897982,0
118378,1
403403,0
482951,0
736811,1
902457,0
660349,0
1288870,1
1164755,1
125000,0
355655,1
27436,1
99410,1
124553,0
459235,1
164398,0
291797,1
769511,0
465796,0
393864,0
485261,0
1094893,0
499199,1
902178,0
884928,1
7204,0
561577,1
1253020,1
626342,1
1182900,1
183919,0
144858,1
553886,1
530886,0
554653,0
481204,0
1009920,1
394365,0
920808,0
783424,1
471123,0
138414,1
805512,0
521319,0
462391,0
189053,0
967090,1
488657,1
230579,1
888206,0
543509,0
1118887,1
259834,1
217516,0
622755,1
1218963,1
535129,0
90690,0
218975,0
136064,1
284157,1
981824,0
1126944,0
519104,0
720575,0
116250,0
298503,0
1192892,1
555821,0
616233,1
1233187,1
189795,0
1049634,1
534727,0
445661,0
852624,1
967119,0
412111,0
1162207,0
814203,0
691996,1
306025,1
1142439,1
749234,1
776146,0
44985,1
1015383,0
291222,0
778629,0
172831,1
579681,0
202533,0
27576,0
93011,0
143049,0
4383,1
815142,1
126251,1
427741,0
462581,1
1129844,1
371874,1
152434,0
491091,1
727906,0
1211932,1
84115,0
473552,0
307561,1
469658,0
42634,0
464758,1
69492,0
343849,1
290130,1
451988,0
631912,1
958146,0
327216,1
153319,1
149705,1
629192,1
957628,1
694178,0
100507,1
61951,1
603612,1
687467,1
207916,1
534454,1
640207,0
1015734,0
52385,1
258023,0
265974,0
85764,1
1000631,1
1168262,0
144024,1
291897,0
903974,1
264072,0
565742,1
141558,1
328909,0
1020876,0
457517,1
46619,0
414901,0
355545,0
1071293,0
757216,1
52679,0
1151079,0
559069,0
834046,0
992439,0
918618,0
818442,0
928961,1
608246,0
240677,0
738293,0
222213,0
1097979,0
997076,0
2258,1
317054,0
368654,1
467434,1
408078,0
758990,1
297477,0
306483,0
255950,1
1793,0
1010023,1
1088707,1
1286003,0
499310,0
26088,1
345776,1
557802,1
1149734,1
1163909,1
489776,0
299435,0
18368,1
78272,0
945727,1
133828,1
309135,1
221343,1
132302,1
368457,1
1208775,1
920642,1
604956,0
112992,1
1072720,1
712761,0
28945,1
472519,0
98045,1
215441,0
246755,1
1021147,0
51173,0
64605,1
216334,1
73229,0
718722,0
604845,1
147862,0
1061307,1
534929,1
453937,1
1059319,1
498117,0
141436,0
660909,0
40145,0
479240,0
1078832,1
447759,1
602269,0
886358,0
1002858,1
499283,0
341073,0
64681,1
35089,0
1116835,1
574341,1
761275,0
248145,0
439815,0
281187,1
551012,1
961020,0
647714,1
188846,1
531861,1
448697,0
305559,1
778482,1
4654,1
201651,1
337194,1
790659,1
561093,0
36833,1
682686,0
53996,1
352634,1
759871,0
531227,0
1265527,0
54100,1
364738,0
441421,1
404814,0
115661,0
25870,0
102641,0
477769,0
444572,0
390653,0
1148680,1
802492,1
280538,0
816390,0
46410,0
96095,1
1167805,1
597164,1
459078,0
11327,0
256626,1
276452,1
96399,1
523884,0
43740,0
1211858,1
34963,1
457264,0
453395,0
1070884,1
510148,0
308006,1
988573,0
74417,0
473003,1
170668,0
789824,1
66094,1
524034,0
1219054,1
67640,0
463517,0
827669,1
328910,1
737254,0
638387,0
421244,0
1279621,0
181553,1
291064,0
1258746,0
1245300,1
465657,0
317458,0
370904,0
686389,1
52672,1
93519,1
256926,1
458289,0
506327,0
93604,1
24110,1
22485,0
50253,1
353522,1
750168,0
577977,1
663718,1
55676,1
1194554,1
244902,1
242248,0
1055113,1
683430,0
552323,0
16806,1
500145,1
216124,0
134376,0
15451,1
296866,0
91761,0
706502,0
714064,0
1190184,0
189756,0
1101021,1
140342,0
352551,1
305879,1
416003,1
405728,0
809,0
282565,1
993204,0
29620,0
324897,0
331267,0
389858,0
814542,0
638531,1
24193,1
942050,0
306264,1
1065824,1
192999,1
476396,0
695496,1
847194,0
397538,0
145122,0
904179,1
915361,0
141955,0
274143,1
225407,1
682188,0
73536,0
237416,0
553876,1
54010,1
753974,0
621928,0
990979,1
301032,1
1052918,1
475373,0
1097635,1
1278843,0
611643,0
282558,1
274086,1
577741,1
625849,1
1011309,1
510335,0
1150403,1
193766,1
807093,0
264063,0
1008913,0
313184,1
491668,0
262532,1
112044,0
1244327,0
551979,0
47453,0
1289829,1
983916,1
209442,1
2474,0
549497,0
1120870,1
99424,1
309963,0
780628,0
180013,0
518249,1
1194907,0
1216393,0
45230,0
356900,0
458704,1
337088,1
570885,1
601576,0
1142376,1
1222745,0
573487,1
1034182,0
393169,0
105918,0
762614,0
81684,1
543876,0
353342,1
214018,0
50283,0
830650,1
328778,1
165096,0
1034222,0
336809,1
134726,1
199038,0
466619,0
1145944,0
1295166,1
819368,0
319191,0
1219070,1
312860,0
135089,0
896834,1
342901,1
57730,1
157489,1
515681,0
435333,1
873182,0
373031,0
1102052,0
955595,1
100692,1
773111,1
1126687,0
1211919,1
276323,1
119982,1
1215932,0
483331,0
30233,1
106147,0
673613,1
681980,0
635839,1
513619,0
415991,1
486355,0
554349,0
623547,0
347242,0
435996,1
327427,1
407719,0
458256,0
360689,1
635725,1
208287,0
36001,1
1196210,1
2339,0
284255,1
1272885,1
144731,1
1067621,1
558640,0
189663,1
344662,1
908293,0
968150,0
457111,1
928810,1
1023179,0
313910,1
494698,1
505277,0
171134,1
343708,1
987089,0
937882,1
670590,1
195776,0
689219,1
98134,1
1263329,1
1202079,0
1019408,0
1232459,0
69126,0
885275,1
148113,0
204201,0
890009,0
269735,0
201926,0
904844,0
887989,0
246552,1
799102,1
451675,0
93478,1
1262873,1
98542,1
1205441,0
36187,1
14819,0
499778,0
482490,0
74247,1
1250397,1
173306,1
250681,0
1098656,0
165016,0
521152,0
99435,0
1262544,1
727095,0
151451,1
603975,1
336763,1
955150,1
259648,0
463918,0
583458,0
1149493,0
278369,0
239671,1
158061,1
81848,1
831105,1
500311,0
504016,0
430437,0
712272,0
621888,0
355529,1
533690,0
765283,1
395924,1
912173,0
82009,1
133124,0
19822,1
271479,1
125848,1
322354,0
274173,1
183198,0
95613,0
590525,1
512412,0
1219320,1
736981,1
1294966,0
28041,1
455657,0
215462,1
1282754,0
41828,0
323855,1
1116320,0
646696,1
174777,0
147360,0
689309,0
733753,1
55432,1
227708,1
591577,0
860987,0
401045,1
80795,0
741627,0
18142,1
537973,0
342055,0
292224,0
1164451,1
171881,1
1136805,0
482492,1
193091,0
180722,0
405703,1
405012,1
64548,1
82779,0
765453,1
566020,1
1173844,1
170081,1
327431,1
994215,0
433488,0
766603,0
807341,0
713269,1
288442,1
748870,1
46933,0
497628,0
470379,0
256284,1
831143,1
797124,0
1013117,0
980050,0
929019,0
940791,1
1229018,1
351225,1
220836,1
139910,0
294263,0
429375,0
33458,1
857737,0
146452,1
619881,1
987578,0
491561,1
1205553,1
685951,1
952302,0
517571,1
194943,1
352835,0
435232,0
189082,0
1040136,0
364484,0
352617,1
12329,1
133835,1
909507,1
326849,1
35672,0
283095,1
176473,1
26633,1
21422,1
370775,0
51392,1
1062543,1
1036539,0
207225,0
410605,0
225333,1
1251336,0
554762,0
307984,1
51879,1
837775,1
415569,1
1138761,0
1098029,0
1183955,1
278452,0
210032,0
222621,0
1030485,1
511309,1
618873,1
495633,1
479064,1
667472,0
260078,1
1142110,0
767835,0
715224,1
1020196,0
210650,0
121988,1
1259717,0
131535,1
939911,0
195630,1
93957,0
1246606,1
963788,1
19085,0
314371,1
485072,0
259815,1
917850,0
138510,1
213887,1
681355,1
392715,1
511136,0
390150,1
538029,1
834447,1
352997,0
280778,1
398641,0
106980,0
382038,0
139358,0
1222826,1
553453,0
135891,1
364867,0
81774,1
237707,0
983764,0
700095,0
774903,1
1067976,0
155965,0
837344,1
772623,0
272502,1
892766,0
445124,0
343752,1
597140,1
290413,1
1969,0
746751,1
1065797,1
430602,0
951771,0
84043,1
40927,0
192854,1
78640,0
633599,0
454170,1
488003,0
1266397,0
530498,0
506689,1
1250753,1
1171071,1
567949,1
233703,1
226052,0
61895,0
259549,0
7997,0
1252279,0
1136074,0
385220,0
1205328,0
33880,1
548739,0
957485,0
222735,0
163839,1
844819,1
640808,0
516501,0
131434,1
92359,0
1012722,1
918192,0
928767,1
1164600,1
320230,0
966618,1
76777,1
1270628,1
18129,0
415818,1
278097,1
95985,1
364825,1
361301,1
224093,1
743465,0
364117,0
713498,1
497776,0
948401,0
872634,1
772884,0
979286,1
80023,0
882810,0
814889,1
740218,1
733943,0
324984,0
938060,1
264993,1
610207,0
661499,0
1295805,0
218369,0
878228,1
506688,0
1157050,0
1180117,1
615945,1
148841,0
133943,1
245857,1
121313,1
1164137,0
196546,1
468021,0
118522,1
1244975,0
709969,1
1126418,1
460735,1
522273,0
415523,1
1134786,1
796013,1
236815,1
514148,1
654617,0
200813,1
586271,1
598411,1
66791,0
229155,1
200904,0
520761,0
646042,1
574060,1
880903,0
1248560,1
201514,0
284199,1
18410,1
1035279,1
59517,0
364620,0
757487,1
1233115,1
85974,1
924781,0
444553,0
1279442,0
69858,1
303612,0
672582,0
356694,1
497970,0
867122,0
83820,1
1227745,0
496846,0
380846,0
422124,0
373525,0
196198,0
1011360,1
281224,1
81461,1
189235,0
1192956,1
407531,1
796512,0
62917,0
638249,1
468989,1
487520,0
553957,1
86373,1
1100706,1
844712,0
673116,0
339989,0
544618,0
267667,0
783303,1
297708,1
946979,1
326260,1
18791,0
421575,0
118306,1
563929,0
45738,1
95606,1
436151,1
953035,1
1011485,1
351799,0
112012,0
208615,1
256865,1
17963,0
676326,1
628124,1
305858,0
214309,0
515608,0
133947,1
290209,1
361911,1
798477,1
1043144,1
1148766,1
78851,1
1217166,0
1200167,1
456449,1
12166,0
101838,0
1097163,0
360790,0
21953,1
14433,1
1172489,0
333221,1
125628,1
1033511,1
416811,0
578038,1
953267,1
149596,1
930866,1
600316,1
243924,1
243112,1
1035917,0
26363,1
684232,0
425556,0
121773,1
397032,1
598594,1
752632,0
593648,0
180145,0
146513,1
229655,1
195481,1
936880,1
480244,0
1217250,1
294268,1
751211,0
475184,0
261370,0
1050287,0
672873,0
1208389,0
1210192,1
244690,1
233482,1
788531,0
54474,0
279225,0
1070863,1
508081,0
1081711,1
709872,1
1090478,0
327285,0
401695,1
1129825,1
198310,0
620109,0
416701,0
530136,0
87306,1
976983,1
1259276,0
259724,0
544692,0
17935,1
290093,1
1289580,0
261814,1
12220,0
942966,1
346024,1
836921,0
728167,1
959745,0
392525,1
372754,0
1063471,0
313404,0
899164,0
1178474,1
983761,1
193450,1
994075,0
11217,0
647680,1
439704,0
177655,0
1180370,0
256607,0
225309,1
407790,0
361114,1
508243,0
1173920,1
974685,0
699484,0
113452,1
118451,0
1198883,0
1101557,1
486386,0
177425,1
16442,1
106080,0
1067277,1
80663,0
614210,1
1083297,1
784331,1
600164,0
1184832,0
1070787,1
680,0
870677,0
25379,0
334649,0
295913,0
1009872,1
149290,1
521307,0
515505,1
243055,1
1190005,1
39021,1
151294,1
336667,0
1023262,1
717391,0
990383,0
908990,1
909052,1
251767,0
314168,0
783521,1
1183831,1
452045,0
254168,0
28719,0
283754,1
149204,1
275753,1
1245079,0
12225,1
1239512,0
30301,1
83878,0
359695,0
1249700,0
755843,1
945512,0
1040066,0
141154,0
929032,1
197234,0
547784,0
318353,0
931205,0
262781,0
1102626,1
1208818,1
353798,0
663556,1
156429,0
790519,0
692367,0
708812,0
849168,0
705016,1
67379,1
558539,1
144491,0
221629,1
405529,0
1278075,0
827598,0
1056985,1
1070898,1
354272,0
1281460,1
966495,0
1071130,1
430169,0
649542,0
656479,0
647749,1
1075508,1
718294,1
977280,1
904011,0
113411,1
695375,1
861589,0
1218673,1
854073,1
246984,0
1373,0
837783,1
789018,1
464569,1
456020,0
736539,0
1200007,1
126155,1
460566,1
1202434,1
1189868,1
1119722,0
848307,0
798913,1
714606,0
1210398,1
134048,1
537916,0
1071583,0
624287,0
838098,1
248661,1
213882,1
259967,0
531880,0
737011,1
527491,0
943838,0
1206217,0
742228,0
1255677,1
1022853,0
586515,1
1023767,0
1017195,0
878354,1
773179,1
539503,0
385670,0
273646,1
1046786,1
25934,0
119347,0
833823,1
1240211,0
619734,1
912823,0
332775,0
1043372,1
529661,0
488716,0
536076,0
362055,0
151313,1
44350,1
38294,1
270825,1
1259531,1
57276,0
354421,0
191959,0
1199891,1
1206107,1
694086,1
17136,0
812896,0
213498,1
290305,1
102206,1
909002,1
3671,1
44636,0
314806,0
831044,1
238518,0
1002173,1
172631,0
189166,1
727912,0
429867,1
104380,0
940805,1
1270655,1
218075,0
1051514,1
835523,1
874086,1
55354,1
1294390,1
630321,1
197,0
401780,1
67380,1
171776,0
764723,0
147865,1
1117515,0
1228626,1
262034,1
570638,1
133471,1
995862,0
485390,1
989111,1
979177,0
1068936,1
1239526,0
257207,0
1011050,0
68059,0
862253,1
236806,1
430592,0
997762,0
280748,1
1093773,0
1084959,0
890178,1
390226,0
84105,1
178029,1
130564,1
52514,1
105700,0
368404,0
1139423,1
480937,0
476145,1
1150104,0
628956,1
168531,0
810265,1
526264,0
15207,0
938071,1
1152303,1
230932,1
530847,1
145785,1
722376,1
1295219,1
268392,1
243782,0
479443,1
771667,0
173629,0
1094777,1
73885,0
1222824,0
179444,1
932008,0
502265,0
1219028,1
376742,1
622930,0
795887,0
1173736,1
837583,1
1182127,1
729231,1
306337,1
942778,1
403057,1
806297,1
265230,0
1129288,0
113140,1
125935,1
36082,1
819475,0
765157,1
190670,1
965167,1
475261,0
370994,1
736872,1
697354,1
404722,0
188504,0
1210605,0
201645,0
1246654,1
72195,1
163058,0
78255,0
194701,0
282614,1
136616,0
499368,0
1269898,0
471643,1
330086,0
277470,0
989072,1
590771,1
971011,0
1282541,1
284366,1
903933,1
893499,1
587649,0
81574,0
1024586,0
604425,0
478737,1
1043271,1
891113,0
74259,1
23216,1
13345,1
45384,1
201475,0
1008769,1
846709,0
558587,1
285565,1
45605,1
52361,0
1146978,0
300984,0
5555,0
278147,1
387744,0
574334,1
1003098,1
403516,0
436712,0
664909,1
1241957,0
975543,1
125496,1
950204,1
423400,1
890916,1
673693,1
353328,1
174958,0
1184326,1
153776,0
88480,1
184750,0
1023456,1
783297,1
94741,0
464229,1
370092,1
794709,0
366597,1
168953,0
1288323,1
459102,1
290739,0
1023550,1
758782,1
364531,1
255105,0
123753,0
935377,0
248234,0
308838,0
460769,0
432643,1
1258912,1
935878,0
599885,1
209417,1
141890,1
483704,0
48115,0
816050,0
398140,0
570901,1
407240,0
103113,0
584131,0
362220,0
928913,1
78873,1
523203,0
205155,0
114678,1
353330,0
368573,1
246500,1
122633,1
1033029,1
188453,1
1147333,0
920486,1
770961,0
6476,0
188504,1
540577,0
1144241,0
50586,0
758924,1
1182071,1
121880,1
1222755,1
1205861,1
583926,0
690411,1
90038,1
964121,0
1173296,0
505579,1
1033205,0
8265,0
366632,1
308931,0
821435,1
393271,0
685645,0
170917,0
88498,1
35117,0
770297,0
1116743,0
1093993,0
765297,1
151306,1
1164817,1
186531,0
337408,1
822239,1
521180,0
275750,1
1134021,0
346394,0
1043168,1
357407,0
1012767,1
1248749,1
1278939,1
119918,0
16365,1
135983,1
79753,1
1222476,0
152634,1
1222082,0
224661,0
492884,1
624871,0
865876,0
676308,1
1290769,1
1285492,0
655974,1
241508,1
955479,1
57605,1
231191,1
576891,0
1059374,1
482229,1
1154549,0
441378,0
22107,1
72198,1
1153354,0
651075,0
30286,1
588032,1
1258744,0
113102,1
272372,0
279343,0
595775,1
235771,0
358165,0
675341,0
161525,1
41925,1
28310,0
789769,1
951244,0
323962,1
122750,1
981332,1
354356,1
1213795,1
135889,0
973578,0
1024760,1
601475,0
281738,1
590632,1
604909,0
140562,0
142778,0
1192888,1
788408,0
671919,0
133310,1
354131,1
774724,1
139319,0
806636,1
130889,1
456149,0
673232,1
999563,1
36490,0
487632,0
462738,1
1033669,0
599888,0
478521,1
136782,0
290466,1
963946,0
979396,1
380746,1
139739,0
505826,1
975570,1
343932,0
473654,0
29991,0
1088912,1
765580,1
122782,1
418530,0
680486,0
1141493,0
1288434,1
980031,0
1233547,1
522855,0
955028,1
273719,1
20977,0
820150,0
75985,0
370109,1
842470,0
246687,0
1048933,0
1038367,0
1161254,1
138357,1
149310,1
230719,1
807947,1
39420,0
344350,1
1010050,1
504433,0
266349,1
513146,0
215076,1
471483,1
400136,0
190819,1
262820,1
1142572,1
1273360,0
439139,1
287189,0
326812,0
1069149,0
416557,0
401795,1
441723,0
582412,0
246494,1
23922,1
66096,1
125530,1
325052,1
743171,1
324192,0
125742,0
24026,1
869380,1
1012304,1
1134131,0
457364,0
1288365,1
1022074,1
88534,1
174559,0
842905,0
809561,1
768414,0
197859,1
561640,0
806919,0
1152273,1
660763,0
133561,0
568170,1
867096,0
122072,1
265173,1
66167,1
181833,0
638102,1
973940,1
5940,1
447897,1
1178596,1
138720,1
472165,0
259679,0
132094,0
1206927,0
454858,0
426820,0
618066,1
843895,0
412177,1
124468,0
532660,0
614132,0
326738,0
139183,0
490969,0
1189130,0
113001,1
209266,1
1102584,1
21721,1
155720,0
423956,0
3636,0
281965,1
134128,0
785639,0
272792,0
1038136,0
24097,1
892837,0
1194407,1
52507,1
771750,0
326505,0
137951,1
333888,0
893177,1
231144,0
637244,0
10112,0
372371,0
1183531,0
357115,1
528828,0
790140,0
209895,1
1068050,1
603755,1
1024719,1
1222681,0
823889,0
40784,1
1173823,1
930914,1
605212,0
412377,1
270340,1
388132,1
125586,1
890854,0
822387,0
616919,0
935691,1
1248952,1
243997,1
1097471,1
284053,0
387559,1
409308,0
234563,1
102211,1
29765,1
129665,0
100427,1
717924,1
21599,1
995649,1
1189697,1
488188,0
554424,0
121895,1
291211,0
14546,0
431793,0
102334,1
667778,1
189412,1
531415,1
935506,0
171009,1
106405,0
1093034,0
484881,0
393052,1
523607,0
608148,0
215436,1
7631,0
1244702,0
283644,1
195557,0
363773,0
290102,1
661999,1
603700,1
529601,0
11031,0
135739,1
242459,1
491568,1
174846,0
22023,1
425687,1
160283,0
453918,0
263771,1
1111041,1
724942,0
1114887,1
890781,1
939001,1
354110,1
76854,1
209483,1
188862,1
391667,0
437668,0
990272,0
746785,1
1021825,0
1073367,1
193084,0
1164939,0
950365,1
88685,1
1207318,0
